TransactionID,CustomerID,BankID_Sent,BankID_Received,DateID,TransactionTypeID,FraudID,Amount,Status,PaymentMode
TXN004552,4,15,10,428,2,1,46242.18,Success,Phone Number
TXN004553,111,4,4,172,2,1,21734.68,Success,QR Code
TXN004554,105,13,3,498,2,1,65012.19,Failed,QR Code
TXN004555,53,2,18,283,1,1,66649.34,Success,QR Code
TXN004556,146,18,17,1390,2,1,18728.28,Success,Phone Number
TXN004557,119,5,5,1923,1,1,19587.0,Success,Phone Number
TXN004558,135,8,10,327,2,1,26231.9,Failed,UPI ID
TXN004559,96,11,11,1783,2,4,55814.03,Success,Phone Number
TXN004560,136,7,13,1192,2,1,73273.83,Success,QR Code
TXN004561,3,12,15,293,2,1,64756.81,Success,QR Code
TXN004562,97,1,8,229,2,3,67703.61,Success,Phone Number
TXN004563,79,4,4,1386,1,3,53809.75,Success,QR Code
TXN004564,45,10,5,98,2,1,24555.48,Failed,QR Code
TXN004565,99,10,6,1066,2,1,14205.04,Success,QR Code
TXN004566,110,19,14,1834,2,1,40257.89,Success,Phone Number
TXN004567,52,10,3,2006,2,1,11290.46,Success,Phone Number
TXN004568,143,3,8,972,1,1,59769.58,Success,QR Code
TXN004569,123,12,16,1970,2,1,74624.16,Success,QR Code
TXN004570,34,12,2,37,1,1,42505.72,Success,UPI ID
TXN004571,86,2,19,2053,2,1,49593.57,Success,UPI ID
TXN004572,30,13,17,917,2,1,12492.83,Success,UPI ID
TXN004573,114,7,2,237,1,1,22352.52,Success,UPI ID
TXN004574,124,3,4,2187,2,2,42653.44,Success,UPI ID
TXN004575,80,9,7,1060,2,1,46207.7,Success,UPI ID
TXN004576,137,12,4,1123,2,1,5472.58,Success,Phone Number
TXN004577,62,14,13,1592,2,1,42328.79,Failed,QR Code
TXN004578,26,17,8,847,1,1,15405.66,Success,QR Code
TXN004579,64,12,19,1777,1,1,10886.67,Success,QR Code
TXN004580,103,13,3,482,2,1,4426.15,Success,UPI ID
TXN004581,118,16,11,1774,1,1,29003.23,Success,QR Code
TXN004582,119,16,3,1692,1,1,67369.66,Success,UPI ID
TXN004583,58,17,18,1571,1,1,24882.08,Failed,Phone Number
TXN004584,59,1,19,2161,2,3,15149.03,Success,UPI ID
TXN004585,148,20,16,1668,2,1,64296.15,Success,Phone Number
TXN004586,51,19,20,482,2,4,68178.65,Success,UPI ID
TXN004587,128,6,14,368,2,1,21908.59,Success,QR Code
TXN004588,139,16,3,212,2,1,25415.24,Success,QR Code
TXN004589,128,8,14,1086,2,3,68304.82,Failed,Phone Number
TXN004590,87,18,20,524,1,1,8353.51,Success,UPI ID
TXN004591,5,5,2,867,2,3,67942.63,Success,UPI ID
TXN004592,13,9,17,662,2,2,56722.55,Success,QR Code
TXN004593,43,17,17,804,2,1,17222.47,Success,Phone Number
TXN004594,62,17,9,138,2,1,14012.02,Success,UPI ID
TXN004595,34,12,14,2019,1,1,66921.76,Success,Phone Number
TXN004596,113,5,5,1428,2,1,36763.18,Failed,UPI ID
TXN004597,104,20,1,1028,2,1,55402.59,Success,Phone Number
TXN004598,8,20,6,1404,2,1,65309.55,Success,UPI ID
TXN004599,146,19,13,456,2,1,33792.58,Success,QR Code
TXN004600,6,10,20,296,2,2,72406.89,Success,UPI ID
TXN004601,92,4,10,789,2,1,7541.4,Success,UPI ID
TXN004602,112,1,17,913,2,2,32660.3,Success,Phone Number
TXN004603,143,16,16,1121,2,1,3975.32,Failed,UPI ID
TXN004604,82,18,20,2163,2,1,70897.89,Success,QR Code
TXN004605,51,9,19,56,2,1,7902.72,Success,QR Code
TXN004606,138,18,19,671,2,3,32298.22,Failed,QR Code
TXN004607,10,15,18,509,1,1,61447.68,Success,QR Code
TXN004608,96,5,3,1979,2,2,23806.4,Success,UPI ID
TXN004609,119,18,17,1686,2,1,42716.06,Failed,QR Code
TXN004610,95,7,3,823,2,1,15206.63,Success,UPI ID
TXN004611,109,3,9,1816,2,1,59571.76,Success,UPI ID
TXN004612,128,11,19,1037,1,1,25763.25,Success,UPI ID
TXN004613,128,12,15,1911,2,2,65775.07,Success,Phone Number
TXN004614,35,17,5,26,2,1,13048.16,Success,QR Code
TXN004615,25,13,15,1612,2,4,59837.53,Success,QR Code
TXN004616,48,8,4,865,2,1,15410.39,Failed,UPI ID
TXN004617,20,14,12,2108,2,1,22344.85,Success,UPI ID
TXN004618,136,16,7,1980,2,1,10432.15,Success,QR Code
TXN004619,42,18,18,287,2,1,16176.87,Success,UPI ID
TXN004620,60,17,5,2024,1,1,56255.58,Success,UPI ID
TXN004621,146,8,16,2111,2,1,6910.57,Success,QR Code
TXN004622,103,16,13,1252,2,1,39971.84,Success,QR Code
TXN004623,44,12,19,152,2,1,73683.66,Success,Phone Number
TXN004624,90,11,15,1600,2,3,64128.65,Success,QR Code
TXN004625,75,7,11,1411,1,4,54927.53,Success,UPI ID
TXN004626,79,14,19,2108,2,1,51892.37,Success,QR Code
TXN004627,131,18,2,253,1,1,3722.24,Success,QR Code
TXN004628,138,5,2,2048,2,1,74295.97,Success,UPI ID
TXN004629,50,8,16,1525,2,1,46877.54,Success,QR Code
TXN004630,50,15,3,857,1,4,6978.13,Success,UPI ID
TXN004631,131,1,16,1903,2,1,69464.93,Success,QR Code
TXN004632,134,2,6,767,2,1,31175.35,Success,Phone Number
TXN004633,82,11,13,434,2,3,31301.37,Success,QR Code
TXN004634,149,3,19,1392,2,4,40757.66,Success,UPI ID
TXN004635,86,2,5,1539,2,1,60783.82,Success,QR Code
TXN004636,22,5,19,161,2,1,22366.16,Success,QR Code
TXN004637,98,15,3,1614,2,4,13573.57,Success,QR Code
TXN004638,63,6,11,1806,2,1,33748.42,Success,UPI ID
TXN004639,44,17,9,881,2,3,37439.17,Failed,QR Code
TXN004640,100,5,12,759,2,1,61444.85,Success,QR Code
TXN004641,1,12,3,386,2,1,47111.47,Success,UPI ID
TXN004642,49,6,3,246,2,3,62435.17,Success,QR Code
TXN004643,130,16,1,994,2,1,13492.29,Success,QR Code
TXN004644,145,7,9,726,1,1,51763.58,Success,UPI ID
TXN004645,35,13,1,697,2,1,6839.39,Success,QR Code
TXN004646,39,14,4,2089,2,1,19937.39,Success,QR Code
TXN004647,139,18,17,678,2,4,6856.56,Success,Phone Number
TXN004648,87,11,19,684,1,1,10547.12,Success,QR Code
TXN004649,24,18,19,1067,2,1,16213.57,Success,QR Code
TXN004650,126,3,20,1280,2,1,69080.63,Success,QR Code
TXN004651,73,18,15,2103,1,1,9566.44,Success,Phone Number
TXN004652,20,17,20,1128,2,1,35625.79,Success,Phone Number
TXN004653,75,14,10,1440,2,1,12628.94,Success,QR Code
TXN004654,60,8,9,1774,1,2,67432.12,Success,UPI ID
TXN004655,40,2,9,2087,2,1,63013.13,Failed,UPI ID
TXN004656,77,5,7,2174,2,1,41429.62,Success,UPI ID
TXN004657,16,12,14,1512,2,1,57777.15,Success,QR Code
TXN004658,54,14,14,976,1,1,64999.79,Success,UPI ID
TXN004659,3,2,12,676,2,4,54747.57,Success,QR Code
TXN004660,121,5,15,2160,1,1,4161.54,Success,QR Code
TXN004661,38,3,16,1565,2,1,22115.68,Success,UPI ID
TXN004662,45,16,9,767,1,4,9503.68,Failed,QR Code
TXN004663,132,16,6,967,1,1,52797.1,Success,UPI ID
TXN004664,76,13,3,1940,2,1,23794.33,Success,QR Code
TXN004665,40,16,7,1192,2,1,32039.99,Success,Phone Number
TXN004666,43,15,20,743,2,1,38659.47,Success,QR Code
TXN004667,111,10,9,1169,2,1,52326.59,Failed,QR Code
TXN004668,47,11,9,475,2,4,60596.28,Success,Phone Number
TXN004669,142,17,3,982,2,3,16516.53,Success,UPI ID
TXN004670,47,8,7,758,1,1,45575.38,Success,Phone Number
TXN004671,82,17,19,649,2,1,45097.85,Success,QR Code
TXN004672,57,14,7,379,2,1,27147.18,Success,QR Code
TXN004673,95,10,13,1746,1,3,72833.12,Success,UPI ID
TXN004674,147,19,14,1534,1,1,67200.95,Success,UPI ID
TXN004675,10,4,16,1946,2,1,18885.67,Success,QR Code
TXN004676,81,16,17,1273,1,1,22949.34,Success,QR Code
TXN004677,101,19,11,426,2,1,55824.79,Success,UPI ID
TXN004678,9,19,15,1443,2,1,73115.37,Success,QR Code
TXN004679,14,10,3,2130,2,1,39651.08,Success,UPI ID
TXN004680,137,17,19,157,2,1,7868.83,Success,QR Code
TXN004681,100,11,10,1206,2,1,36974.28,Success,Phone Number
TXN004682,131,7,3,1060,2,1,51425.15,Success,QR Code
TXN004683,31,6,13,189,1,1,67803.53,Success,Phone Number
TXN004684,37,1,6,1911,2,1,18948.25,Success,QR Code
TXN004685,37,17,14,334,2,1,1900.17,Success,QR Code
TXN004686,18,6,5,1919,2,2,40834.34,Success,QR Code
TXN004687,144,15,9,407,2,1,66666.01,Success,UPI ID
TXN004688,76,13,8,196,1,1,57785.55,Success,QR Code
TXN004689,117,11,7,1398,2,1,51729.53,Success,UPI ID
TXN004690,126,12,12,627,2,1,14595.45,Success,QR Code
TXN004691,134,16,20,1170,2,1,69200.69,Success,Phone Number
TXN004692,84,12,17,801,2,1,58858.99,Success,UPI ID
TXN004693,4,12,16,1237,2,2,57445.07,Success,QR Code
TXN004694,110,9,1,1909,2,1,1232.73,Success,UPI ID
TXN004695,57,9,10,337,1,1,834.45,Success,QR Code
TXN004696,41,18,13,704,2,4,72382.49,Success,QR Code
TXN004697,132,14,17,1787,2,1,22278.55,Success,UPI ID
TXN004698,134,11,15,805,2,2,24353.07,Success,UPI ID
TXN004699,45,11,1,278,2,1,41733.85,Success,QR Code
TXN004700,121,8,7,126,1,1,39468.95,Success,Phone Number
TXN004701,26,19,5,175,2,1,56932.14,Success,QR Code
TXN004702,53,18,19,1836,2,1,32133.91,Success,Phone Number
TXN004703,30,3,15,1752,2,1,47561.81,Success,UPI ID
TXN004704,121,13,20,1378,2,1,14281.93,Success,QR Code
TXN004705,141,5,6,1293,2,3,35506.6,Success,UPI ID
TXN004706,22,13,4,1085,2,1,11911.08,Success,UPI ID
TXN004707,136,6,9,1467,2,1,13417.19,Success,QR Code
TXN004708,34,4,5,1240,2,1,46479.68,Success,QR Code
TXN004709,149,10,5,1919,2,1,51443.37,Success,Phone Number
TXN004710,39,11,7,816,2,2,18719.47,Success,UPI ID
TXN004711,25,6,5,56,2,1,18560.87,Success,QR Code
TXN004712,53,20,20,1876,1,3,14739.54,Failed,QR Code
TXN004713,94,1,1,224,1,2,4401.56,Failed,UPI ID
TXN004714,30,10,18,525,2,1,31145.12,Success,Phone Number
TXN004715,43,16,17,35,2,1,40869.18,Success,UPI ID
TXN004716,131,2,5,1074,2,1,29078.98,Success,Phone Number
TXN004717,115,3,5,1412,2,1,31813.07,Success,UPI ID
TXN004718,115,1,4,1226,2,1,23033.31,Success,UPI ID
TXN004719,44,20,4,1472,2,1,25326.64,Success,Phone Number
TXN004720,78,18,14,2118,2,1,65504.25,Success,UPI ID
TXN004721,79,10,18,474,2,1,50275.57,Success,UPI ID
TXN004722,57,2,17,923,1,2,68190.76,Success,QR Code
TXN004723,4,1,10,23,2,3,4432.18,Success,Phone Number
TXN004724,101,9,6,116,2,4,14812.09,Success,Phone Number
TXN004725,124,12,12,878,1,1,68356.44,Failed,UPI ID
TXN004726,115,19,16,120,2,1,6768.43,Success,QR Code
TXN004727,31,8,9,1090,2,1,63973.54,Success,QR Code
TXN004728,2,12,20,1605,2,1,15768.85,Success,QR Code
TXN004729,92,17,10,1029,2,1,53408.22,Success,QR Code
TXN004730,10,3,9,1995,1,1,63834.49,Success,QR Code
TXN004731,99,4,18,1094,2,1,5030.1,Success,Phone Number
TXN004732,50,19,12,1832,2,2,62779.02,Success,QR Code
TXN004733,85,14,5,770,2,1,34318.27,Success,UPI ID
TXN004734,43,15,2,191,2,1,57148.53,Success,QR Code
TXN004735,104,14,20,1392,2,1,68917.86,Success,QR Code
TXN004736,133,19,17,1338,2,1,61896.52,Success,Phone Number
TXN004737,2,10,9,202,2,1,31502.24,Success,Phone Number
TXN004738,69,7,12,1452,2,4,6048.75,Success,QR Code
TXN004739,18,7,3,1998,2,2,40790.49,Failed,QR Code
TXN004740,91,15,13,1805,2,2,60612.67,Success,UPI ID
TXN004741,100,12,10,1270,2,3,44359.22,Success,QR Code
TXN004742,53,15,19,651,2,1,60196.61,Success,UPI ID
TXN004743,58,14,14,1633,1,1,17921.36,Success,Phone Number
TXN004744,59,13,1,681,2,1,57143.31,Success,QR Code
TXN004745,81,10,19,2122,2,2,48629.49,Success,UPI ID
TXN004746,59,17,15,244,2,4,61514.36,Failed,UPI ID
TXN004747,83,1,18,1350,1,1,38528.6,Success,UPI ID
TXN004748,71,19,15,831,2,2,35350.0,Success,QR Code
TXN004749,95,10,15,842,2,2,59123.22,Success,UPI ID
TXN004750,43,7,3,531,2,3,18687.87,Success,UPI ID
TXN004751,91,13,15,232,2,1,46645.09,Success,QR Code
TXN004752,96,9,20,2021,1,1,163.09,Success,QR Code
TXN004753,83,9,18,223,1,1,35737.54,Success,QR Code
TXN004754,64,7,11,993,1,1,36904.99,Success,Phone Number
TXN004755,39,18,12,1353,2,1,69877.05,Success,UPI ID
TXN004756,80,14,12,107,2,1,11662.43,Success,Phone Number
TXN004757,105,5,1,523,2,1,65204.02,Success,UPI ID
TXN004758,87,19,6,261,2,1,69878.62,Success,QR Code
TXN004759,89,1,17,1455,2,1,28153.86,Success,QR Code
TXN004760,108,7,6,965,1,1,56169.22,Success,UPI ID
TXN004761,100,2,11,932,2,1,74045.91,Success,Phone Number
TXN004762,61,9,8,1029,2,1,27842.83,Success,Phone Number
TXN004763,8,2,17,1076,2,4,2768.68,Failed,QR Code
TXN004764,28,5,12,1875,2,3,5865.87,Success,QR Code
TXN004765,110,2,18,1290,1,2,50392.45,Success,UPI ID
TXN004766,94,8,14,118,2,1,16685.49,Success,QR Code
TXN004767,148,5,7,390,2,4,52991.9,Success,Phone Number
TXN004768,148,13,10,1983,1,1,71275.03,Success,Phone Number
TXN004769,28,1,15,445,2,4,3535.27,Success,UPI ID
TXN004770,139,1,5,1149,2,1,3218.94,Success,QR Code
TXN004771,105,14,4,214,2,1,13749.52,Success,Phone Number
TXN004772,55,10,1,906,2,1,53078.16,Failed,QR Code
TXN004773,53,5,9,2062,2,2,32815.52,Success,Phone Number
TXN004774,93,11,12,754,2,1,37237.18,Success,QR Code
TXN004775,70,18,13,613,2,1,46615.48,Success,QR Code
TXN004776,90,4,7,1484,2,1,55126.89,Success,QR Code
TXN004777,54,16,4,475,2,1,74392.59,Success,QR Code
TXN004778,113,19,18,511,2,1,36753.54,Success,Phone Number
TXN004779,98,13,4,1734,2,2,14277.01,Success,Phone Number
TXN004780,29,4,16,52,2,2,30573.16,Success,QR Code
TXN004781,104,19,3,796,2,1,21600.97,Success,UPI ID
TXN004782,74,9,14,874,1,1,67570.97,Success,QR Code
TXN004783,139,14,2,2051,2,1,21506.74,Success,QR Code
TXN004784,146,12,9,291,2,1,948.01,Success,QR Code
TXN004785,20,9,8,1986,2,1,63412.36,Success,QR Code
TXN004786,101,14,15,2153,1,1,14886.72,Success,QR Code
TXN004787,9,10,2,1791,2,4,36944.69,Success,Phone Number
TXN004788,117,16,13,797,1,4,38536.98,Success,QR Code
TXN004789,118,18,10,1550,2,1,5629.6,Success,UPI ID
TXN004790,57,19,1,1613,2,1,32243.37,Success,UPI ID
TXN004791,41,9,5,75,2,1,56446.72,Success,Phone Number
TXN004792,4,9,20,2010,1,1,71916.13,Success,QR Code
TXN004793,84,9,2,999,2,1,22016.24,Success,QR Code
TXN004794,39,20,20,800,1,2,33532.01,Success,QR Code
TXN004795,100,9,19,1132,1,1,16506.98,Failed,UPI ID
TXN004796,34,13,4,1693,2,1,34100.75,Success,Phone Number
TXN004797,129,12,13,1043,1,1,3289.87,Success,UPI ID
TXN004798,107,16,13,850,2,1,53107.74,Success,QR Code
TXN004799,14,16,5,343,1,1,70237.17,Success,QR Code
TXN004800,14,1,8,1261,2,1,48035.73,Failed,UPI ID
TXN004801,123,18,4,1535,2,4,47283.7,Success,UPI ID
TXN004802,122,13,8,607,1,1,1720.31,Failed,QR Code
TXN004803,54,1,15,1820,2,1,30114.07,Success,Phone Number
TXN004804,124,19,10,386,2,1,43802.25,Success,UPI ID
TXN004805,22,12,1,1115,2,1,47071.68,Failed,UPI ID
TXN004806,7,4,12,1637,2,1,11843.31,Success,QR Code
TXN004807,92,13,2,2117,2,1,13493.62,Success,Phone Number
TXN004808,63,1,8,266,1,1,56307.86,Success,UPI ID
TXN004809,90,17,5,1106,2,1,58484.92,Success,QR Code
TXN004810,35,1,11,1264,2,3,24506.92,Success,QR Code
TXN004811,112,8,2,2122,2,1,39296.51,Failed,Phone Number
TXN004812,105,15,1,2177,1,1,65991.85,Success,UPI ID
TXN004813,131,14,19,1616,2,1,39901.19,Success,Phone Number
TXN004814,137,7,12,2020,2,3,54539.03,Success,QR Code
TXN004815,48,17,17,343,1,1,60507.91,Success,Phone Number
TXN004816,51,16,2,130,2,2,42079.62,Failed,Phone Number
TXN004817,56,6,14,1207,1,1,73430.81,Failed,UPI ID
TXN004818,108,8,18,1150,1,1,68484.15,Success,UPI ID
TXN004819,47,2,16,659,2,1,60894.93,Success,QR Code
TXN004820,42,12,7,777,2,2,55634.93,Success,UPI ID
TXN004821,60,15,10,599,2,1,70775.38,Success,QR Code
TXN004822,88,8,16,1398,2,1,22051.79,Success,QR Code
TXN004823,45,2,3,1354,2,1,71795.39,Success,QR Code
TXN004824,85,17,17,87,2,1,32999.28,Success,Phone Number
TXN004825,144,20,18,2095,2,3,2932.5,Failed,QR Code
TXN004826,65,15,7,1389,2,1,69334.95,Success,Phone Number
TXN004827,75,12,18,1912,2,1,22451.03,Success,Phone Number
TXN004828,23,13,1,1792,1,1,65594.46,Success,QR Code
TXN004829,52,10,11,1920,1,1,28179.59,Success,QR Code
TXN004830,147,3,12,1296,2,1,15739.97,Success,QR Code
TXN004831,11,8,19,1535,2,1,57536.55,Failed,Phone Number
TXN004832,129,15,17,166,2,1,33902.03,Failed,Phone Number
TXN004833,78,10,18,1432,2,1,57007.86,Success,QR Code
TXN004834,124,1,9,732,1,1,62039.67,Failed,QR Code
TXN004835,32,3,13,1997,2,3,15745.23,Failed,QR Code
TXN004836,115,3,15,851,1,1,60525.49,Success,UPI ID
TXN004837,95,5,11,1090,2,1,29814.53,Failed,UPI ID
TXN004838,136,16,6,1248,2,4,3252.97,Success,QR Code
TXN004839,92,19,5,1865,1,1,2156.96,Success,QR Code
TXN004840,32,2,5,1073,2,1,32189.36,Success,UPI ID
TXN004841,149,8,2,251,2,1,26468.44,Success,QR Code
TXN004842,143,20,15,1419,2,1,39644.55,Success,QR Code
TXN004843,82,15,16,1259,2,1,20408.54,Success,QR Code
TXN004844,38,6,16,1605,2,1,60756.78,Success,QR Code
TXN004845,46,12,20,1940,2,1,52894.03,Success,QR Code
TXN004846,97,3,19,346,2,1,64262.19,Success,UPI ID
TXN004847,20,12,18,684,2,1,67491.04,Success,QR Code
TXN004848,94,11,9,1032,2,1,28111.43,Success,UPI ID
TXN004849,37,9,10,1260,1,1,65007.9,Success,UPI ID
TXN004850,115,14,13,2099,2,2,22257.19,Success,QR Code
TXN004851,134,3,1,127,2,4,13810.14,Success,QR Code
TXN004852,82,2,12,2087,2,1,21486.52,Success,QR Code
TXN004853,49,16,14,833,2,1,51221.02,Success,Phone Number
TXN004854,47,1,5,1751,1,1,61867.21,Success,QR Code
TXN004855,94,18,8,1650,2,1,59961.71,Success,QR Code
TXN004856,21,18,18,1107,2,1,29374.71,Success,UPI ID
TXN004857,42,14,10,1439,1,1,49234.39,Success,Phone Number
TXN004858,1,15,4,758,1,1,56698.57,Success,QR Code
TXN004859,35,3,8,1324,1,1,27922.37,Success,QR Code
TXN004860,124,8,1,1832,2,1,60546.96,Success,QR Code
TXN004861,105,16,17,455,2,1,14017.24,Success,QR Code
TXN004862,118,12,8,1722,2,1,7906.58,Success,UPI ID
TXN004863,20,11,16,1024,1,4,26565.48,Success,QR Code
TXN004864,57,10,2,250,2,1,15437.45,Success,Phone Number
TXN004865,82,12,18,1808,2,1,34487.69,Failed,QR Code
TXN004866,24,17,16,1133,1,1,42476.79,Success,UPI ID
TXN004867,108,17,1,1796,2,4,10002.28,Success,UPI ID
TXN004868,96,1,4,1844,2,1,58535.01,Success,QR Code
TXN004869,117,20,13,311,2,2,50912.22,Failed,QR Code
TXN004870,80,16,3,1843,2,1,60770.74,Success,Phone Number
TXN004871,14,13,4,910,2,1,64200.55,Success,UPI ID
TXN004872,40,16,4,1481,2,3,6761.45,Success,QR Code
TXN004873,28,9,17,1948,2,1,59452.45,Success,Phone Number
TXN004874,3,10,19,836,2,2,43928.3,Success,UPI ID
TXN004875,6,10,12,1312,1,2,47217.07,Success,QR Code
TXN004876,36,10,8,718,2,4,70377.49,Success,QR Code
TXN004877,128,13,15,2100,2,1,16848.2,Success,UPI ID
TXN004878,115,4,15,1003,2,2,60694.97,Success,QR Code
TXN004879,65,3,18,1192,1,2,51293.48,Success,QR Code
TXN004880,114,12,6,1428,2,1,22696.56,Success,QR Code
TXN004881,112,10,20,113,2,1,37592.73,Success,UPI ID
TXN004882,104,1,2,1061,2,1,72861.96,Success,QR Code
TXN004883,2,1,13,1299,2,1,5844.39,Success,Phone Number
TXN004884,69,5,6,1005,1,2,6980.53,Success,UPI ID
TXN004885,138,13,15,1760,2,1,66657.13,Success,UPI ID
TXN004886,44,18,3,1858,1,2,20294.6,Success,QR Code
TXN004887,92,12,1,2177,1,3,41842.08,Success,UPI ID
TXN004888,20,11,6,1438,2,1,46553.35,Success,QR Code
TXN004889,8,7,19,1462,2,1,37431.87,Success,UPI ID
TXN004890,138,9,10,79,2,1,16987.44,Success,UPI ID
TXN004891,49,9,20,148,2,1,35364.07,Success,QR Code
TXN004892,145,7,18,986,1,1,7991.07,Success,UPI ID
TXN004893,119,11,5,1109,1,1,45329.47,Success,Phone Number
TXN004894,141,8,1,1680,2,1,70857.33,Success,UPI ID
TXN004895,2,14,1,1964,1,1,14370.55,Success,UPI ID
TXN004896,29,15,17,2024,1,1,6751.55,Success,QR Code
TXN004897,66,6,13,1034,2,2,43552.14,Success,QR Code
TXN004898,45,19,3,1619,1,1,1265.63,Success,Phone Number
TXN004899,66,11,13,835,2,1,52517.35,Failed,UPI ID
TXN004900,44,9,1,324,2,1,63523.38,Success,Phone Number
TXN004901,120,15,2,1509,2,1,51620.08,Success,UPI ID
TXN004902,109,13,7,1671,1,4,9820.03,Success,QR Code
TXN004903,39,5,6,484,2,1,26168.85,Success,QR Code
TXN004904,132,20,8,1964,2,1,31271.64,Success,QR Code
TXN004905,121,16,18,393,1,2,50238.22,Success,UPI ID
TXN004906,124,15,18,35,2,1,28579.89,Success,QR Code
TXN004907,98,1,19,133,2,1,40307.69,Failed,UPI ID
TXN004908,26,11,10,1201,2,1,58350.28,Success,UPI ID
TXN004909,41,13,12,1749,2,1,59969.74,Failed,UPI ID
TXN004910,45,18,6,277,2,1,33298.08,Failed,Phone Number
TXN004911,39,10,4,1931,2,1,48752.17,Failed,QR Code
TXN004912,114,8,17,1156,2,1,29395.8,Success,Phone Number
TXN004913,97,6,17,1028,2,1,56138.77,Success,Phone Number
TXN004914,102,18,12,429,2,1,13578.74,Success,QR Code
TXN004915,15,10,6,1664,2,2,24487.52,Success,QR Code
TXN004916,76,10,8,95,2,4,53891.15,Success,UPI ID
TXN004917,2,15,3,303,2,1,51856.34,Success,QR Code
TXN004918,147,20,8,1473,2,1,67926.25,Success,QR Code
TXN004919,13,2,10,1732,2,1,8725.33,Success,Phone Number
TXN004920,103,3,12,1304,2,1,39826.48,Success,QR Code
TXN004921,74,4,15,2176,2,1,65921.11,Success,QR Code
TXN004922,104,16,7,16,2,1,7647.17,Success,UPI ID
TXN004923,53,20,4,755,2,1,6506.43,Success,UPI ID
TXN004924,65,1,11,958,1,4,46941.55,Success,UPI ID
TXN004925,104,6,14,65,1,1,17101.33,Failed,UPI ID
TXN004926,22,14,3,299,2,1,52525.15,Success,UPI ID
TXN004927,2,12,3,1183,1,1,13196.85,Success,QR Code
TXN004928,19,7,2,1562,2,1,5962.3,Success,UPI ID
TXN004929,104,11,2,98,2,1,53433.12,Success,QR Code
TXN004930,100,13,16,1758,2,1,44521.38,Success,QR Code
TXN004931,80,13,12,1329,2,1,19099.16,Success,UPI ID
TXN004932,41,10,7,1115,2,4,3610.6,Success,QR Code
TXN004933,111,3,6,1698,2,1,63045.64,Success,QR Code
TXN004934,118,17,3,1440,2,1,66865.93,Success,UPI ID
TXN004935,64,7,13,2090,2,1,10066.07,Success,QR Code
TXN004936,74,16,10,17,2,1,27307.83,Success,Phone Number
TXN004937,14,16,19,731,2,4,33165.73,Success,QR Code
TXN004938,112,14,16,1860,1,1,38920.92,Success,Phone Number
TXN004939,142,4,19,463,2,1,46506.54,Success,QR Code
TXN004940,114,11,6,1249,1,2,10726.04,Success,QR Code
TXN004941,64,19,16,2047,2,1,38900.8,Success,QR Code
TXN004942,78,18,4,291,2,2,30537.24,Success,QR Code
TXN004943,119,4,14,370,2,1,66859.98,Success,Phone Number
TXN004944,32,12,20,1018,2,1,57293.12,Success,UPI ID
TXN004945,63,12,16,902,1,1,32039.35,Success,Phone Number
TXN004946,49,13,13,1817,1,2,54998.03,Success,QR Code
TXN004947,100,2,19,1184,1,2,51830.64,Success,QR Code
TXN004948,47,8,11,341,2,1,12890.8,Success,Phone Number
TXN004949,100,7,18,1883,2,1,28090.41,Failed,QR Code
TXN004950,61,13,3,1608,2,1,376.7,Success,UPI ID
TXN004951,138,15,11,825,2,1,33667.89,Success,UPI ID
TXN004952,117,15,17,1180,2,2,14518.12,Success,Phone Number
TXN004953,138,10,17,260,2,1,62983.93,Failed,Phone Number
TXN004954,39,8,12,863,1,1,15246.81,Success,UPI ID
TXN004955,139,19,10,444,2,1,58701.06,Success,Phone Number
TXN004956,90,17,9,1239,2,1,30360.18,Success,Phone Number
TXN004957,76,15,8,706,2,1,7081.72,Success,UPI ID
TXN004958,87,6,8,884,2,1,10330.03,Success,QR Code
TXN004959,63,18,3,725,1,1,64153.59,Failed,QR Code
TXN004960,119,15,10,2027,2,1,11910.41,Success,QR Code
TXN004961,98,15,3,1377,2,1,35059.66,Success,QR Code
TXN004962,149,17,14,207,2,2,13110.28,Success,QR Code
TXN004963,66,18,17,2100,2,1,73444.21,Success,UPI ID
TXN004964,35,12,10,1155,2,1,11250.2,Success,Phone Number
TXN004965,50,1,13,1515,1,1,47411.47,Success,Phone Number
TXN004966,9,14,7,172,2,1,29127.37,Success,QR Code
TXN004967,140,1,8,294,1,1,10833.12,Success,UPI ID
TXN004968,123,18,13,284,2,1,11954.61,Success,UPI ID
TXN004969,145,7,3,1841,1,4,35792.44,Success,QR Code
TXN004970,64,3,18,1768,2,1,19122.51,Failed,QR Code
TXN004971,140,13,18,1179,2,1,41558.4,Success,QR Code
TXN004972,65,14,20,319,2,1,32100.26,Success,QR Code
TXN004973,142,20,14,1846,2,1,18264.15,Failed,UPI ID
TXN004974,19,13,11,1329,1,1,46309.57,Success,QR Code
TXN004975,122,20,4,1410,1,1,24095.34,Failed,QR Code
TXN004976,96,12,15,2135,1,1,48982.53,Success,UPI ID
TXN004977,86,14,8,1775,2,1,51584.18,Success,Phone Number
TXN004978,73,2,3,1166,2,1,59970.6,Success,QR Code
TXN004979,125,4,20,517,1,1,4945.46,Success,Phone Number
TXN004980,5,18,18,940,2,1,14478.4,Success,UPI ID
TXN004981,125,3,7,864,1,1,27665.56,Success,QR Code
TXN004982,33,5,10,202,2,1,18245.55,Success,UPI ID
TXN004983,101,6,1,266,1,1,17988.57,Success,Phone Number
